scenario,N,net,t0,method,sigma,time,wait,stops,lefts,rights,links,away
grid_N12,12,1,30.0,TD-OPT,,1471.401428018128,147.00329156734318,6,6,5,22,0
grid_N12,12,1,45.0,SP-FF,,1696.401428018128,440.0052397159726,12,5,4,22,
grid_N12,12,1,45.0,SP-STATIC,,1556.401428018128,279.74097938004314,6,8,8,22,
grid_N12,12,1,45.0,GREEDY,,1696.401428018128,346.2317034268046,10,3,3,22,
grid_N12,12,1,45.0,TD-OPT,,1556.401428018128,279.74097938004314,6,8,8,22,0
grid_N12,12,1,60.0,SP-FF,,1681.401428018128,425.0052397159726,12,5,4,22,
grid_N12,12,1,60.0,SP-STATIC,,1541.401428018128,264.74097938004314,6,8,8,22,
grid_N12,12,1,60.0,GREEDY,,1681.401428018128,331.2317034268046,10,3,3,22,
grid_N12,12,1,60.0,TD-OPT,,1541.401428018128,264.74097938004314,6,8,8,22,0
grid_N12,12,1,75.0,SP-FF,,1666.401428018128,410.0052397159726,12,5,4,22,
grid_N12,12,1,75.0,SP-STATIC,,1526.401428018128,249.74097938004314,6,8,8,22,
grid_N12,12,1,75.0,GREEDY,,1666.401428018128,316.23170342680464,10,3,3,22,
grid_N12,12,1,75.0,TD-OPT,,1526.401428018128,249.74097938004314,6,8,8,22,0
grid_N12,12,1,90.0,SP-FF,,1651.401428018128,395.0052397159726,12,5,4,22,
grid_N12,12,1,90.0,SP-STATIC,,1511.401428018128,234.74097938004314,6,8,8,22,
grid_N12,12,1,90.0,GREEDY,,1651.401428018128,301.2317034268046,9,3,3,22,
grid_N12,12,1,90.0,TD-OPT,,1511.401428018128,234.74097938004314,6,8,8,22,0
grid_N12,12,1,105.0,SP-FF,,1636.401428018128,380.0052397159726,12,5,4,22,
grid_N12,12,1,105.0,SP-STATIC,,1496.401428018128,219.74097938004317,5,8,8,22,
grid_N12,12,1,105.0,GREEDY,,1876.401428018128,304.6786720448854,8,3,3,22,
grid_N12,12,1,105.0,TD-OPT,,1496.401428018128,219.74097938004317,5,8,8,22,0
grid_N12,12,2,0.0,SP-FF,,1756.9477258716258,520.9658227959922,13,5,6,22,
grid_N12,12,2,0.0,SP-STATIC,,1636.9477258716258,381.093951621636,7,9,10,22,
grid_N12,12,2,0.0,GREEDY,,1965.526607497411,405.32654362944186,11,1,1,22,
grid_N12,12,2,0.0,TD-OPT,,1372.1944259526667,120.0807240766286,6,2,3,22,0
grid_N12,12,2,15.0,SP-FF,,1741.9477258716258,505.9658227959921,13,5,6,22,
grid_N12,12,2,15.0,SP-STATIC,,1621.9477258716258,366.093951621636,7,9,10,22,
grid_N12,12,2,15.0,GREEDY,,1830.526607497411,332.96613916811873,6,3,3,22,
grid_N12,12,2,15.0,TD-OPT,,1357.1944259526667,105.0807240766286,6,2,3,22,0
grid_N12,12,2,30.0,SP-FF,,1726.9477258716258,490.9658227959921,12,5,6,22,
grid_N12,12,2,30.0,SP-STATIC,,1606.9477258716258,351.093951621636,6,9,10,22,
grid_N12,12,2,30.0,GREEDY,,1935.526607497411,390.16973349093706,12,1,1,22,
grid_N12,12,2,30.0,TD-OPT,,1342.1944259526667,90.0807240766286,5,2,3,22,0
grid_N12,12,2,45.0,SP-FF,,1711.9477258716258,475.9658227959921,12,5,6,22,
grid_N12,12,2,45.0,SP-STATIC,,1591.9477258716258,336.093951621636,6,9,10,22,
grid_N12,12,2,45.0,GREEDY,,1920.526607497411,375.16973349093706,11,1,1,22,
grid_N12,12,2,45.0,TD-OPT,,1447.1944259526667,135.5613497965548,7,5,6,22,0
grid_N12,12,2,60.0,SP-FF,,1816.9477258716258,580.9658227959919,13,5,6,22,
grid_N12,12,2,60.0,SP-STATIC,,1696.9477258716258,441.09395162163594,7,9,10,22,
grid_N12,12,2,60.0,GREEDY,,2025.526607497411,465.32654362944163,12,1,1,22,
grid_N12,12,2,60.0,TD-OPT,,1432.1944259526667,180.08072407662826,6,2,3,22,0
grid_N12,12,2,75.0,SP-FF,,1801.9477258716258,565.9658227959919,13,5,6,22,
grid_N12,12,2,75.0,SP-STATIC,,1681.9477258716258,426.09395162163594,7,9,10,22,
grid_N12,12,2,75.0,GREEDY,,2010.526607497411,450.32654362944163,12,1,1,22,
grid_N12,12,2,75.0,TD-OPT,,1417.1944259526667,165.08072407662826,6,2,3,22,0
grid_N12,12,2,90.0,SP-FF,,1786.9477258716258,550.9658227959919,13,5,6,22,
grid_N12,12,2,90.0,SP-STATIC,,1666.9477258716258,411.09395162163594,7,9,10,22,
grid_N12,12,2,90.0,GREEDY,,1995.526607497411,435.32654362944163,12,1,1,22,
grid_N12,12,2,90.0,TD-OPT,,1402.1944259526667,150.08072407662826,6,2,3,22,0
grid_N12,12,2,105.0,SP-FF,,1771.9477258716258,535.9658227959919,13,5,6,22,
grid_N12,12,2,105.0,SP-STATIC,,1651.9477258716258,396.09395162163594,7,9,10,22,
grid_N12,12,2,105.0,GREEDY,,1980.526607497411,420.32654362944163,12,1,1,22,
grid_N12,12,2,105.0,TD-OPT,,1387.1944259526667,135.08072407662826,6,2,3,22,0
grid_N12,12,3,0.0,SP-FF,,1696.227791798129,425.7472361734206,12,4,3,22,
grid_N12,12,3,0.0,SP-STATIC,,1816.227791798129,525.5526120629979,10,8,7,22,
grid_N12,12,3,0.0,GREEDY,,1910.381433846282,480.51216332422587,11,3,3,22,
grid_N12,12,3,0.0,TD-OPT,,1452.9988175046792,32.679933223561875,5,5,5,22,0
grid_N12,12,3,15.0,SP-FF,,1801.227791798129,530.7472361734207,13,4,3,22,
grid_N12,12,3,15.0,SP-STATIC,,1921.227791798129,630.5526120629977,11,8,7,22,
grid_N12,12,3,15.0,GREEDY,,1775.381433846282,296.8974681111666,9,4,4,22,
grid_N12,12,3,15.0,TD-OPT,,1515.381433846282,118.18432288187472,8,5,5,22,0
grid_N12,12,3,30.0,SP-FF,,1786.227791798129,515.7472361734207,13,4,3,22,
grid_N12,12,3,30.0,SP-STATIC,,1906.227791798129,615.5526120629977,11,8,7,22,
grid_N12,12,3,30.0,GREEDY,,1880.381433846282,416.9110453383234,10,1,1,22,
grid_N12,12,3,30.0,TD-OPT,,1542.998817504679,122.65510268840569,7,5,6,22,0
grid_N12,12,3,45.0,SP-FF,,1771.227791798129,500.7472361734206,13,4,3,22,
grid_N12,12,3,45.0,SP-STATIC,,1891.227791798129,600.5526120629977,11,8,7,22,
grid_N12,12,3,45.0,GREEDY,,1745.381433846282,342.6256990149873,10,4,4,22,
grid_N12,12,3,45.0,TD-OPT,,1527.998817504679,107.65510268840569,6,5,6,22,0
grid_N12,12,3,60.0,SP-FF,,1756.227791798129,485.7472361734206,13,4,3,22,
grid_N12,12,3,60.0,SP-STATIC,,1876.227791798129,585.5526120629977,11,8,7,22,
grid_N12,12,3,60.0,GREEDY,,1730.381433846282,327.6256990149873,10,4,4,22,
grid_N12,12,3,60.0,TD-OPT,,1512.998817504679,92.65510268840569,6,5,6,22,0
grid_N12,12,3,75.0,SP-FF,,1741.227791798129,470.7472361734206,13,4,3,22,
grid_N12,12,3,75.0,SP-STATIC,,1861.227791798129,570.5526120629977,11,8,7,22,
grid_N12,12,3,75.0,GREEDY,,1955.381433846282,525.512163324226,11,3,3,22,
grid_N12,12,3,75.0,TD-OPT,,1497.998817504679,77.67993322356159,6,5,5,22,0
grid_N12,12,3,90.0,SP-FF,,1726.227791798129,455.7472361734206,13,4,3,22,
grid_N12,12,3,90.0,SP-STATIC,,1846.227791798129,555.5526120629977,11,8,7,22,
grid_N12,12,3,90.0,GREEDY,,1820.381433846282,369.1340526435539,10,3,3,22,
grid_N12,12,3,90.0,TD-OPT,,1482.998817504679,62.67993322356159,6,5,5,22,0
grid_N12,12,3,105.0,SP-FF,,1711.227791798129,440.7472361734206,13,4,3,22,
grid_N12,12,3,105.0,SP-STATIC,,1831.227791798129,540.5526120629977,11,8,7,22,
grid_N12,12,3,105.0,GREEDY,,1805.381433846282,409.1644248151791,11,3,3,22,
grid_N12,12,3,105.0,TD-OPT,,1467.998817504679,47.67993322356159,6,5,5,22,0
grid_N12,12,4,0.0,SP-FF,,1827.7323941668799,591.1475604470085,13,4,4,22,
grid_N12,12,4,0.0,SP-STATIC,,1707.7323941668799,462.27064592359943,11,5,5,22,
grid_N12,12,4,0.0,GREEDY,,1905.2279136514978,411.2282810673029,12,3,3,22,
grid_N12,12,4,0.0,TD-OPT,,1467.7323941668799,118.98036271931257,7,4,5,22,0
grid_N12,12,4,15.0,SP-FF,,1812.7323941668799,576.1475604470085,13,4,4,22,
grid_N12,12,4,15.0,SP-STATIC,,1692.7323941668799,447.27064592359943,11,5,5,22,
grid_N12,12,4,15.0,GREEDY,,1890.2279136514978,410.35171568483025,10,2,2,22,
grid_N12,12,4,15.0,TD-OPT,,1452.7323941668799,103.98036271931255,6,4,5,22,0
grid_N12,12,4,30.0,SP-FF,,1797.7323941668799,561.1475604470085,13,4,4,22,
grid_N12,12,4,30.0,SP-STATIC,,1677.7323941668799,432.27064592359943,11,5,5,22,
grid_N12,12,4,30.0,GREEDY,,1755.2279136514978,269.56786992455915,9,3,3,22,
grid_N12,12,4,30.0,TD-OPT,,1437.7323941668799,88.98036271931255,6,4,5,22,0
grid_N12,12,4,45.0,SP-FF,,1902.7323941668799,666.1475604470085,14,4,4,22,
grid_N12,12,4,45.0,SP-STATIC,,1782.7323941668799,537.2706459235994,12,5,5,22,
grid_N12,12,4,45.0,GREEDY,,1860.2279136514978,366.2282810673029,10,3,3,22,
grid_N12,12,4,45.0,TD-OPT,,1422.7323941668799,85.7025734242506,6,4,5,22,0
grid_N12,12,4,60.0,SP-FF,,1887.7323941668799,651.1475604470085,14,4,4,22,
grid_N12,12,4,60.0,SP-STATIC,,1767.7323941668799,522.2706459235994,12,5,5,22,
grid_N12,12,4,60.0,GREEDY,,1845.2279136514978,351.2282810673029,10,3,3,22,
grid_N12,12,4,60.0,TD-OPT,,1407.7323941668799,70.7025734242506,6,4,5,22,0
grid_N12,12,4,75.0,SP-FF,,1872.7323941668799,636.1475604470085,14,4,4,22,
grid_N12,12,4,75.0,SP-STATIC,,1752.7323941668799,507.27064592359943,12,5,5,22,
grid_N12,12,4,75.0,GREEDY,,1710.2279136514978,249.28362049986515,6,4,4,22,
grid_N12,12,4,75.0,TD-OPT,,1392.7323941668799,55.702573424250545,4,4,5,22,0
grid_N12,12,4,90.0,SP-FF,,1857.7323941668799,621.1475604470086,14,4,4,22,
grid_N12,12,4,90.0,SP-STATIC,,1737.7323941668799,492.2706459235995,12,5,5,22,
grid_N12,12,4,90.0,GREEDY,,1935.2279136514978,441.2282810673029,12,3,3,22,
grid_N12,12,4,90.0,TD-OPT,,1497.7323941668799,148.98036271931255,7,4,5,22,0
grid_N12,12,4,105.0,SP-FF,,1842.7323941668799,606.1475604470086,14,4,4,22,
grid_N12,12,4,105.0,SP-STATIC,,1722.7323941668799,477.2706459235995,12,5,5,22,
grid_N12,12,4,105.0,GREEDY,,1920.2279136514978,426.2282810673029,12,3,3,22,
grid_N12,12,4,105.0,TD-OPT,,1482.7323941668799,133.98036271931255,7,4,5,22,0
grid_N12,12,5,0.0,SP-FF,,1911.633993932514,657.1859178081198,12,3,4,22,
grid_N12,12,5,0.0,SP-STATIC,,1785.505338107879,506.5989319516105,11,7,8,22,
grid_N12,12,5,0.0,GREEDY,,2112.2430656911806,533.0947319920599,13,1,1,22,
grid_N12,12,5,0.0,TD-OPT,,1425.505338107879,64.26966260877855,7,6,7,22,0
grid_N12,12,5,15.0,SP-FF,,1896.633993932514,642.1859178081198,12,3,4,22,
grid_N12,12,5,15.0,SP-STATIC,,1770.505338107879,491.5989319516105,11,7,8,22,
grid_N12,12,5,15.0,GREEDY,,2097.2430656911806,518.0947319920599,13,1,1,22,
grid_N12,12,5,15.0,TD-OPT,,1410.505338107879,49.269662608778546,7,6,7,22,0
grid_N12,12,5,30.0,SP-FF,,1881.633993932514,627.1859178081198,11,3,4,22,
grid_N12,12,5,30.0,SP-STATIC,,1755.505338107879,476.5989319516105,10,7,8,22,
grid_N12,12,5,30.0,GREEDY,,2082.2430656911806,503.0947319920599,13,1,1,22,
grid_N12,12,5,30.0,TD-OPT,,1395.505338107879,34.26966260877862,5,6,7,22,0
grid_N12,12,5,45.0,SP-FF,,1866.633993932514,612.1859178081198,11,3,4,22,
grid_N12,12,5,45.0,SP-STATIC,,1740.505338107879,461.5989319516105,10,7,8,22,
grid_N12,12,5,45.0,GREEDY,,1827.2430656911808,339.5190873397117,10,3,3,22,
grid_N12,12,5,45.0,TD-OPT,,1500.505338107879,119.26203043738678,9,7,8,22,0
grid_N12,12,5,60.0,SP-FF,,1851.633993932514,597.1859178081198,11,3,4,22,
grid_N12,12,5,60.0,SP-STATIC,,1725.505338107879,446.5989319516105,10,7,8,22,
grid_N12,12,5,60.0,GREEDY,,1812.2430656911808,324.5190873397117,10,3,3,22,
grid_N12,12,5,60.0,TD-OPT,,1485.505338107879,104.26203043738678,9,7,8,22,0
grid_N12,12,5,75.0,SP-FF,,1956.633993932514,702.1859178081199,12,3,4,22,
grid_N12,12,5,75.0,SP-STATIC,,1830.505338107879,551.5989319516103,11,7,8,22,
grid_N12,12,5,75.0,GREEDY,,1492.9507542233425,97.98859191741212,2,4,5,22,
grid_N12,12,5,75.0,TD-OPT,,1470.505338107879,89.26203043738678,8,7,8,22,0
grid_N12,12,5,90.0,SP-FF,,1941.633993932514,687.1859178081199,12,3,4,22,
grid_N12,12,5,90.0,SP-STATIC,,1815.505338107879,536.5989319516103,11,7,8,22,
grid_N12,12,5,90.0,GREEDY,,1477.9507542233425,104.36800700144533,2,5,6,22,
grid_N12,12,5,90.0,TD-OPT,,1455.505338107879,63.97352796766529,7,5,6,22,0
grid_N12,12,5,105.0,SP-FF,,1926.633993932514,672.1859178081199,12,3,4,22,
grid_N12,12,5,105.0,SP-STATIC,,1800.505338107879,521.5989319516103,11,7,8,22,
grid_N12,12,5,105.0,GREEDY,,1462.9507542233425,89.36800700144533,2,5,6,22,
grid_N12,12,5,105.0,TD-OPT,,1440.505338107879,48.97352796766529,7,5,6,22,0
grid_N12,12,6,0.0,SP-FF,,1919.9683843659118,632.8002138425572,13,5,6,22,
grid_N12,12,6,0.0,SP-STATIC,,1799.9683843659118,502.63567332470205,11,6,7,22,
grid_N12,12,6,0.0,GREEDY,,1689.1127016131713,142.49907992043455,7,4,4,22,
grid_N12,12,6,0.0,TD-OPT,,1453.0239566761172,74.16488541632924,5,4,5,22,0
grid_N12,12,6,15.0,SP-FF,,1904.9683843659118,617.8002138425572,13,5,6,22,
grid_N12,12,6,15.0,SP-STATIC,,1784.9683843659118,487.63567332470205,11,6,7,22,
grid_N12,12,6,15.0,GREEDY,,1674.1127016131713,127.49907992043455,6,4,4,22,
grid_N12,12,6,15.0,TD-OPT,,1438.0239566761172,59.16488541632924,5,4,5,22,0
grid_N12,12,6,30.0,SP-FF,,1889.9683843659118,602.8002138425572,13,5,6,22,
grid_N12,12,6,30.0,SP-STATIC,,1769.9683843659118,472.63567332470205,11,6,7,22,
grid_N12,12,6,30.0,GREEDY,,2019.1127016131713,466.89801681650556,11,2,2,22,
grid_N12,12,6,30.0,TD-OPT,,1543.0239566761172,226.88847030437415,7,6,7,22,0
grid_N12,12,6,45.0,SP-FF,,1874.9683843659118,587.8002138425571,13,5,6,22,
grid_N12,12,6,45.0,SP-STATIC,,1754.9683843659118,457.635673324702,11,6,7,22,
grid_N12,12,6,45.0,GREEDY,,2004.1127016131713,434.41697551310665,12,2,2,22,
grid_N12,12,6,45.0,TD-OPT,,1528.0239566761172,211.88847030437412,7,6,7,22,0
grid_N12,12,6,60.0,SP-FF,,1859.9683843659118,572.8002138425572,12,5,6,22,
grid_N12,12,6,60.0,SP-STATIC,,1739.9683843659118,442.63567332470205,10,6,7,22,
grid_N12,12,6,60.0,GREEDY,,1629.1127016131713,136.05943027918698,6,5,5,22,
grid_N12,12,6,60.0,TD-OPT,,1513.0239566761172,196.88847030437415,6,6,7,22,0
grid_N12,12,6,75.0,SP-FF,,1964.9683843659118,677.8002138425574,13,5,6,22,
grid_N12,12,6,75.0,SP-STATIC,,1844.9683843659118,547.6356733247022,11,6,7,22,
grid_N12,12,6,75.0,GREEDY,,1974.1127016131713,373.840948418866,8,2,2,22,
grid_N12,12,6,75.0,TD-OPT,,1498.0239566761172,119.16488541632924,6,4,5,22,0
grid_N12,12,6,90.0,SP-FF,,1949.9683843659118,662.8002138425574,13,5,6,22,
grid_N12,12,6,90.0,SP-STATIC,,1829.9683843659118,532.6356733247022,11,6,7,22,
grid_N12,12,6,90.0,GREEDY,,1959.1127016131713,358.840948418866,8,2,2,22,
grid_N12,12,6,90.0,TD-OPT,,1483.0239566761172,104.16488541632924,6,4,5,22,0
grid_N12,12,6,105.0,SP-FF,,1934.9683843659118,647.8002138425574,13,5,6,22,
grid_N12,12,6,105.0,SP-STATIC,,1814.9683843659118,517.6356733247022,11,6,7,22,
grid_N12,12,6,105.0,GREEDY,,1704.1127016131713,157.49907992043433,7,4,4,22,
grid_N12,12,6,105.0,TD-OPT,,1468.0239566761172,89.16488541632924,5,4,5,22,0
grid_N12,12,7,0.0,SP-FF,,1742.7197170641784,519.6641919266024,11,5,4,22,
grid_N12,12,7,0.0,SP-STATIC,,1843.0905327081675,553.7445841585004,10,7,8,22,
grid_N12,12,7,0.0,GREEDY,,1647.8799717125635,206.59451142103654,5,4,4,22,
grid_N12,12,7,0.0,TD-OPT,,1492.8837066548717,147.16601568590158,6,7,6,22,0
grid_N12,12,7,15.0,SP-FF,,1727.7197170641784,504.6641919266024,10,5,4,22,
grid_N12,12,7,15.0,SP-STATIC,,1828.0905327081675,538.7445841585004,10,7,8,22,
grid_N12,12,7,15.0,GREEDY,,2087.7197170641784,634.0174983932161,16,1,1,22,
grid_N12,12,7,15.0,TD-OPT,,1587.7189269656903,230.19355145079882,9,5,6,22,0
grid_N12,12,7,30.0,SP-FF,,1712.7197170641784,489.6641919266024,10,5,4,22,
grid_N12,12,7,30.0,SP-STATIC,,1813.0905327081675,523.7445841585004,9,7,8,22,
grid_N12,12,7,30.0,GREEDY,,1617.8799717125635,187.12341238605285,6,3,3,22,
grid_N12,12,7,30.0,TD-OPT,,1572.7189269656903,215.19355145079885,7,5,6,22,0
grid_N12,12,7,45.0,SP-FF,,1697.7197170641784,474.6641919266024,10,5,4,22,
grid_N12,12,7,45.0,SP-STATIC,,1798.0905327081675,508.7445841585004,9,7,8,22,
grid_N12,12,7,45.0,GREEDY,,1817.7197170641784,406.047790970302,9,2,2,22,
grid_N12,12,7,45.0,TD-OPT,,1557.7189269656903,138.1782598373714,6,5,6,22,0
grid_N12,12,7,60.0,SP-FF,,1682.7197170641784,459.6641919266024,10,5,4,22,
grid_N12,12,7,60.0,SP-STATIC,,1903.0905327081675,613.7445841585004,10,7,8,22,
grid_N12,12,7,60.0,GREEDY,,2042.7197170641784,589.0174983932161,16,1,1,22,
grid_N12,12,7,60.0,TD-OPT,,1542.7189269656903,140.2483396272745,6,5,5,22,0
grid_N12,12,7,75.0,SP-FF,,1667.7197170641784,444.6641919266024,10,5,4,22,
grid_N12,12,7,75.0,SP-STATIC,,1888.0905327081675,598.7445841585004,10,7,8,22,
grid_N12,12,7,75.0,GREEDY,,2027.7197170641784,574.0174983932161,15,1,1,22,
grid_N12,12,7,75.0,TD-OPT,,1527.7189269656903,125.2483396272745,6,5,5,22,0
grid_N12,12,7,90.0,SP-FF,,1652.7197170641784,429.6641919266024,9,5,4,22,
grid_N12,12,7,90.0,SP-STATIC,,1873.0905327081675,583.7445841585004,10,7,8,22,
grid_N12,12,7,90.0,GREEDY,,2012.7197170641784,559.0174983932161,14,1,1,22,
grid_N12,12,7,90.0,TD-OPT,,1512.7189269656903,110.2483396272745,5,5,5,22,0
grid_N12,12,7,105.0,SP-FF,,1757.7197170641784,534.6641919266025,10,5,4,22,
grid_N12,12,7,105.0,SP-STATIC,,1858.0905327081675,568.7445841585004,10,7,8,22,
grid_N12,12,7,105.0,GREEDY,,1781.5727869861,286.2270355003261,5,2,3,22,
grid_N12,12,7,105.0,TD-OPT,,1497.7189269656903,57.96734999244495,2,4,5,22,0
grid_N12,12,8,0.0,SP-FF,,2007.3860960870009,749.3334949079402,14,5,5,22,
grid_N12,12,8,0.0,SP-STATIC,,1767.386096087001,474.0466186151932,10,8,9,22,
grid_N12,12,8,0.0,GREEDY,,1889.3035223128484,381.7384393278161,12,1,1,22,
grid_N12,12,8,0.0,TD-OPT,,1509.3035223128484,155.16779808061113,7,7,6,22,0
grid_N12,12,8,15.0,SP-FF,,1992.3860960870009,734.3334949079402,14,5,5,22,
grid_N12,12,8,15.0,SP-STATIC,,1752.386096087001,459.0466186151932,10,8,9,22,
grid_N12,12,8,15.0,GREEDY,,1874.3035223128484,366.7384393278161,12,1,1,22,
grid_N12,12,8,15.0,TD-OPT,,1512.386096087001,142.18353609424105,6,5,5,22,0
grid_N12,12,8,30.0,SP-FF,,1977.3860960870009,719.3334949079402,14,5,5,22,
grid_N12,12,8,30.0,SP-STATIC,,1737.386096087001,444.0466186151932,10,8,9,22,
grid_N12,12,8,30.0,GREEDY,,1859.3035223128484,351.7384393278161,12,1,1,22,
grid_N12,12,8,30.0,TD-OPT,,1497.386096087001,127.18353609424103,6,5,5,22,0
grid_N12,12,8,45.0,SP-FF,,1962.3860960870009,704.3334949079402,14,5,5,22,
grid_N12,12,8,45.0,SP-STATIC,,1722.386096087001,429.0466186151932,10,8,9,22,
grid_N12,12,8,45.0,GREEDY,,1844.3035223128484,336.7384393278161,11,1,1,22,
grid_N12,12,8,45.0,TD-OPT,,1482.386096087001,112.18353609424103,6,5,5,22,0
grid_N12,12,8,60.0,SP-FF,,1947.3860960870009,689.3334949079402,14,5,5,22,
grid_N12,12,8,60.0,SP-STATIC,,1707.386096087001,414.0466186151932,10,8,9,22,
grid_N12,12,8,60.0,GREEDY,,1789.8748924252839,264.6627211600116,6,3,3,22,
grid_N12,12,8,60.0,TD-OPT,,1467.386096087001,97.18353609424103,6,5,5,22,0
grid_N12,12,8,75.0,SP-FF,,1932.3860960870009,674.3334949079401,13,5,5,22,
grid_N12,12,8,75.0,SP-STATIC,,1692.386096087001,399.0466186151932,10,8,9,22,
grid_N12,12,8,75.0,GREEDY,,1774.8748924252839,249.66272116001159,6,3,3,22,
grid_N12,12,8,75.0,TD-OPT,,1452.386096087001,82.18353609424099,5,5,5,22,0
grid_N12,12,8,90.0,SP-FF,,2037.3860960870006,779.3334949079403,14,5,5,22,
grid_N12,12,8,90.0,SP-STATIC,,1677.386096087001,384.0466186151932,9,8,9,22,
grid_N12,12,8,90.0,GREEDY,,2039.3035223128481,463.6418761684532,11,2,2,22,
grid_N12,12,8,90.0,TD-OPT,,1539.3035223128484,181.14232990204715,7,7,7,22,0
grid_N12,12,8,105.0,SP-FF,,2022.3860960870006,764.3334949079403,14,5,5,22,
grid_N12,12,8,105.0,SP-STATIC,,1782.386096087001,489.0466186151932,10,8,9,22,
grid_N12,12,8,105.0,GREEDY,,1904.3035223128484,396.73843932781597,12,1,1,22,
grid_N12,12,8,105.0,TD-OPT,,1524.3035223128484,170.16779808061085,9,7,6,22,0
grid_N12,12,9,0.0,SP-FF,,1824.9782519767266,567.7655629445778,11,5,6,22,
grid_N12,12,9,0.0,SP-STATIC,,1824.9782519767266,567.7655629445778,11,5,6,22,
grid_N12,12,9,0.0,GREEDY,,1948.8387916846777,388.4554540858993,11,1,1,22,
grid_N12,12,9,0.0,TD-OPT,,1467.8095218455126,132.5385944664357,7,4,4,22,0
grid_N12,12,9,15.0,SP-FF,,1809.9782519767266,552.7655629445778,11,5,6,22,
grid_N12,12,9,15.0,SP-STATIC,,1809.9782519767266,552.7655629445778,11,5,6,22,
grid_N12,12,9,15.0,GREEDY,,1933.8387916846777,373.4554540858993,11,1,1,22,
grid_N12,12,9,15.0,TD-OPT,,1452.8095218455126,117.53859446643571,7,4,4,22,0
grid_N12,12,9,30.0,SP-FF,,1794.9782519767266,537.7655629445778,11,5,6,22,
grid_N12,12,9,30.0,SP-STATIC,,1794.9782519767266,537.7655629445778,11,5,6,22,
grid_N12,12,9,30.0,GREEDY,,1918.8387916846777,358.4554540858993,11,1,1,22,
grid_N12,12,9,30.0,TD-OPT,,1437.8095218455126,102.53859446643571,7,4,4,22,0
grid_N12,12,9,45.0,SP-FF,,1779.9782519767266,522.7655629445778,11,5,6,22,
grid_N12,12,9,45.0,SP-STATIC,,1779.9782519767266,522.7655629445778,11,5,6,22,
grid_N12,12,9,45.0,GREEDY,,1903.8387916846777,343.4554540858993,11,1,1,22,
grid_N12,12,9,45.0,TD-OPT,,1422.8095218455126,87.53859446643571,7,4,4,22,0
grid_N12,12,9,60.0,SP-FF,,1764.9782519767266,507.7655629445778,10,5,6,22,
grid_N12,12,9,60.0,SP-STATIC,,1764.9782519767266,507.7655629445778,10,5,6,22,
grid_N12,12,9,60.0,GREEDY,,1768.8387916846777,273.96355183344303,7,2,2,22,
grid_N12,12,9,60.0,TD-OPT,,1407.8095218455126,72.5385944664356,4,4,4,22,0
grid_N12,12,9,75.0,SP-FF,,1869.9782519767266,612.7655629445778,11,5,6,22,
grid_N12,12,9,75.0,SP-STATIC,,1869.9782519767266,612.7655629445778,11,5,6,22,
grid_N12,12,9,75.0,GREEDY,,1873.8387916846777,242.90864382825293,9,2,2,22,
grid_N12,12,9,75.0,TD-OPT,,1509.6588910906698,151.82116459385946,7,5,5,22,0
grid_N12,12,9,90.0,SP-FF,,1854.9782519767266,597.7655629445779,11,5,6,22,
grid_N12,12,9,90.0,SP-STATIC,,1854.9782519767266,597.7655629445779,11,5,6,22,
grid_N12,12,9,90.0,GREEDY,,1858.8387916846777,227.90864382825293,9,2,2,22,
grid_N12,12,9,90.0,TD-OPT,,1494.6588910906698,136.82116459385946,7,5,5,22,0
grid_N12,12,9,105.0,SP-FF,,1839.9782519767266,582.7655629445779,11,5,6,22,
grid_N12,12,9,105.0,SP-STATIC,,1839.9782519767266,582.7655629445779,11,5,6,22,
grid_N12,12,9,105.0,GREEDY,,1843.8387916846777,252.23165572548203,5,4,4,22,
grid_N12,12,9,105.0,TD-OPT,,1479.6588910906698,102.11828578517202,6,6,6,22,0
grid_N12,12,10,0.0,SP-FF,,1696.5122270979914,449.5898761137462,13,5,4,22,
grid_N12,12,10,0.0,SP-STATIC,,1707.1146439245795,423.7564729169385,11,6,7,22,
grid_N12,12,10,0.0,GREEDY,,1732.4816481497369,306.46546170656234,9,4,4,22,
grid_N12,12,10,0.0,TD-OPT,,1449.008975161675,97.29385358940402,5,4,5,22,0
grid_N12,12,10,15.0,SP-FF,,1681.5122270979914,434.5898761137462,13,5,4,22,
grid_N12,12,10,15.0,SP-STATIC,,1812.1146439245795,528.7564729169377,13,6,7,22,
grid_N12,12,10,15.0,GREEDY,,1837.4816481497369,416.89647449264703,11,1,1,22,
grid_N12,12,10,15.0,TD-OPT,,1477.4816481497369,150.14625008603474,8,6,5,22,0
grid_N12,12,10,30.0,SP-FF,,1666.5122270979914,419.5898761137462,13,5,4,22,
grid_N12,12,10,30.0,SP-STATIC,,1797.1146439245795,513.7564729169377,13,6,7,22,
grid_N12,12,10,30.0,GREEDY,,1822.4816481497369,401.8964744926471,10,1,1,22,
grid_N12,12,10,30.0,TD-OPT,,1462.4816481497369,135.14625008603474,8,6,5,22,0
grid_N12,12,10,45.0,SP-FF,,1651.5122270979914,404.5898761137462,11,5,4,22,
grid_N12,12,10,45.0,SP-STATIC,,1782.1146439245795,498.7564729169377,13,6,7,22,
grid_N12,12,10,45.0,GREEDY,,1807.4816481497369,372.71925538115664,12,3,3,22,
grid_N12,12,10,45.0,TD-OPT,,1447.4816481497369,120.14625008603474,6,6,5,22,0
